Scientific_Name_Original,Common_name,Scientific_Name,Taxon_Rank,Kingdom,Phylum,Class,Family,Genus,Species,Latitude,Longitude,Country,State,Year,Event_Date,month,day,rowid,Suburbs,Postcode
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8361,144.0229,Australia,Victoria,2012,2012/03/21,3,21,5472,Shelbourne,3515
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.015,146.618,Australia,Victoria,2012,2012/01/24,1,24,5473, Browns Plains ,3685
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.98,144.72,Australia,Victoria,2012,2012/06/01,6,1,5474, Heathcote South ,3523
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.4,146.9,Australia,Victoria,2012,2012/01/11,1,11,5475, Yackandandah ,3749
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.536,144.226,Australia,Victoria,2012,2012/01/04,1,4,5476, Raywood ,3570
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.4,141.4,Australia,Victoria,2012,2012/02/02,2,2,5477, Kaniva ,3419
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-34.9689,141.4211,Australia,Victoria,2012,2012/02/23,2,23,5478,Murray-Sunset,3490
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.6972,143.0461,Australia,Victoria,2012,2012/01/16,1,16,5479, Gre Gre ,3477
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9059,144.3828,Australia,Victoria,2012,2012/06/05,6,5,5480, Axe Creek ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1965,144.0504,Australia,Victoria,2012,2012/06/07,6,7,5481, Yandoit Hills ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.895,144.282,Australia,Victoria,2012,2012/06/06,6,6,5482, Sedgwick ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8481,142.8184,Australia,Victoria,2012,2012/01/03,1,3,5483, Callawadda ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9317,142.7844,Australia,Victoria,2012,2012/01/09,1,9,5484, Campbells Bridge ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1927,144.0512,Australia,Victoria,2012,2012/06/08,6,8,5485, Yandoit Hills ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5,144.6,Australia,Victoria,2012,2012/02/22,2,22,5486, Elmore ,3558
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9,144,Australia,Victoria,2012,2012/03/09,3,9,5487, Eastville ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1,144,Australia,Victoria,2012,2012/01/10,1,10,5488, Joyces Creek ,3364
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7367,142.7393,Australia,Victoria,2012,2012/01/08,1,8,5489, Marnoo West ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8336,143.8911,Australia,Victoria,2012,2012/07/06,7,6,5490, Laanecoorie ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7906,145.2542,Australia,Victoria,2012,2012/08/09,8,9,5491, Nagambie ,3608
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9648,144.0753,Australia,Victoria,2012,2012/06/07,6,7,5492, Nuggetty ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.896,144.282,Australia,Victoria,2012,2012/06/06,6,6,5493, Sedgwick ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.6175,143.5947,Australia,Victoria,2012,2012/03/19,3,19,5494, Burkes Flat ,3475
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1706,144.0483,Australia,Victoria,2012,2012/06/04,6,4,5495, Sandon ,3462
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9805,144.7181,Australia,Victoria,2012,2012/06/01,6,1,5496, Heathcote South ,3523
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.58,147.81,Australia,Victoria,2012,2012/03/08,3,8,5497, Double Bridges ,3893
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2239,146.1325,Australia,Victoria,2012,2012/01/16,1,16,5498, Killawarra ,3675
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9,141.8,Australia,Victoria,2012,2012/02/01,2,1,5499, Jilpanger ,3409
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5606,143.7057,Australia,Victoria,2012,2012/06/06,6,6,5500, Brenanah ,3517
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8264,143.9731,Australia,Victoria,2012,2012/06/05,6,5,5501, Woodstock West ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8963,144.2822,Australia,Victoria,2012,2012/06/06,6,6,5502, Sedgwick ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9681,143.8137,Australia,Victoria,2012,2012/01/11,1,11,5503, Havelock ,3465
Myoporum parvifolium,Myoporum parvifolium,Myoporum parvifolium,species,Plantae,Charophyta,Equisetopsida,Scrophulariaceae,Myoporum,Myoporum parvifolium,-38.148598,143.29399,Australia,Victoria,2010,2010/07/23,7,23,5504,Leslie Manor,3260
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.82,144.23,Australia,Victoria,2012,2012/05/21,5,21,5505, Kangaroo Flat ,3555
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7878,143.9408,Australia,Victoria,2012,2012/06/05,6,5,5506, Newbridge ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1951,144.0528,Australia,Victoria,2012,2012/06/07,6,7,5507, Yandoit Hills ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.1583,144.8439,Australia,Victoria,2012,2012/06/14,6,14,5508, Echuca ,3564
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9669,142.8817,Australia,Victoria,2012,2012/02/14,2,14,5509, Campbells Bridge ,3387
Grevillea robusta,Silky Oak,Grevillea robusta,species,Plantae,Charophyta,Equisetopsida,Proteaceae,Grevillea,Grevillea robusta,-37.91355431,145.1340726,Australia,Victoria,2015,2015/08/25,8,25,5510,Clayton,3800
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8,143.8,Australia,Victoria,2012,2012/03/09,3,9,5511, Waanyarra ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8966,144.2826,Australia,Victoria,2012,2012/06/06,6,6,5512, Sedgwick ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5383,146.4377,Australia,Victoria,2012,2012/01/23,1,23,5513, Meadow Creek ,3678
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.8264,146.2661,Australia,Victoria,2012,2012/04/26,4,26,5514, Baw Baw ,3833
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8,142.7,Australia,Victoria,2012,2012/01/03,1,3,5515, Wal Wal ,3385
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.0892,144.6325,Australia,Victoria,2012,2012/05/31,5,31,5516, Glenhope ,3444
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.3499,143.6394,Australia,Victoria,2012,2012/06/13,6,13,5517, Woolshed Flat ,3518
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.98,144.714,Australia,Victoria,2012,2012/06/01,6,1,5518, Argyle ,3523
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9,143.7,Australia,Victoria,2012,2012/01/20,1,20,5519, Mount Hooghly ,3472
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9852,143.1255,Australia,Victoria,2012,2012/01/13,1,13,5520, Landsborough ,3384
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5,144.1,Australia,Victoria,2012,2012/01/04,1,4,5521, Raywood ,3570
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.174,144.049,Australia,Victoria,2012,2012/06/05,6,5,5522, Sandon ,3462
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2878,146.2042,Australia,Victoria,2012,2012/02/14,2,14,5523, Killawarra ,3678
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9652,143.4142,Australia,Victoria,2012,2012/01/12,1,12,5524, Natte Yallock ,3465
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.6,144.1,Australia,Victoria,2012,2012/01/04,1,4,5525, Campbells Forest ,3556
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5,144.1,Australia,Victoria,2012,2012/01/04,1,4,5526, Raywood ,3570
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2,146.1,Australia,Victoria,2012,2012/01/16,1,16,5527, Almonds ,3727
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9561,144.0673,Australia,Victoria,2012,2012/06/07,6,7,5528, Nuggetty ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9068,144.3791,Australia,Victoria,2012,2012/06/05,6,5,5529, Axe Creek ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9538,143.1879,Australia,Victoria,2012,2012/03/08,3,8,5530, Barkly ,3384
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-34.1814,141.1158,Australia,Victoria,2012,2012/02/21,2,21,5531, Murray-Sunset ,3490
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8103,144.0813,Australia,Victoria,2012,2012/06/06,6,6,5532, Shelbourne ,3515
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.95,144.066,Australia,Victoria,2012,2012/06/08,6,8,5533, Nuggetty ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.028,142.951,Australia,Victoria,2012,2012/03/07,3,7,5534, Joel Joel ,3384
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.972,141.068,Australia,Victoria,2012,2012/09/20,9,20,5535, Apsley ,3319
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1993,144.0522,Australia,Victoria,2012,2012/06/07,6,7,5536, Yandoit Hills ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.194,144.112,Australia,Victoria,2012,2012/06/04,6,4,5537, Yandoit ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8996,143.9101,Australia,Victoria,2012,2012/02/21,2,21,5538, Eddington ,3472
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.6469,144.8239,Australia,Victoria,2012,2012/07/31,7,31,5539, Bulla ,3428
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9535,144.0673,Australia,Victoria,2012,2012/06/08,6,8,5540, Nuggetty ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1894,144.1072,Australia,Victoria,2012,2012/06/04,6,4,5541, Clydesdale ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.831,144.198,Australia,Victoria,2000,2000/07/18,7,18,5542,Lockwood,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2,142.5,Australia,Victoria,2012,2012/01/18,1,18,5543, Warracknabeal ,3393
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.1608,146.3162,Australia,Victoria,2012,2012/01/23,1,23,5544, Boorhaman East ,3678
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7883,142.8505,Australia,Victoria,2012,2012/01/08,1,8,5545, Callawadda ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8,143.6,Australia,Victoria,2012,2012/01/11,1,11,5546, Bealiba ,3475
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.292,143.582,Australia,Victoria,2012,2012/06/14,6,14,5547, Wychitella ,3525
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9729,144.0887,Australia,Victoria,2012,2012/06/07,6,7,5548,Maldon,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.29,143.58,Australia,Victoria,2012,2012/06/14,6,14,5549, Wychitella ,3525
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.4422,146.9367,Australia,Victoria,2012,2012/01/11,1,11,5550, Glen Creek ,3691
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.5852,144.7871,Australia,Victoria,2012,2012/01/31,1,31,5551, Wildwood ,3429
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8,142.8,Australia,Victoria,2012,2012/01/03,1,3,5552, Callawadda ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.5314,144.6252,Australia,Victoria,2012,2012/02/22,2,22,5553, Runnymede ,3558
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2792,146.2125,Australia,Victoria,2012,2012/02/16,2,16,5554, Killawarra ,3678
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.4,141.4,Australia,Victoria,2012,2012/02/14,2,14,5555, Kaniva ,3419
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9396,141.5863,Australia,Victoria,2012,2012/01/18,1,18,5556, Charam ,3318
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-35.7217,141.0097,Australia,Victoria,2012,2012/03/09,3,9,5557,Big Desert,3490
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9548,144.0668,Australia,Victoria,2012,2012/06/07,6,7,5558, Nuggetty ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37,143.5,Australia,Victoria,2012,2012/01/10,1,10,5559, Rathscar West ,3465
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1248,144.1122,Australia,Victoria,2012,2012/06/06,6,6,5560, Muckleford South ,3462
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9058,144.3812,Australia,Victoria,2012,2012/06/05,6,5,5561, Axe Creek ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7517,146.1497,Australia,Victoria,2012,2012/03/29,3,29,5562, Tatong ,3673
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.1852,144.1129,Australia,Victoria,2012,2012/06/08,6,8,5563, Yandoit ,3461
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.0325,144.6044,Australia,Victoria,2012,2012/01/05,1,5,5564, Mia Mia ,3444
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.2499,143.4084,Australia,Victoria,2012,2012/01/18,1,18,5565, Mahers Rd,3525
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.865,143.948,Australia,Victoria,2012,2012/02/21,2,21,5566, Eastville ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.951,142.702,Australia,Victoria,2012,2012/02/17,2,17,5567, Deep Lead ,3385
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.3754,143.5454,Australia,Victoria,2012,2012/06/15,6,15,5568, Woosang ,3518
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.559,143.709,Australia,Victoria,2012,2012/06/07,6,7,5569, Brenanah ,3517
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.4979,141.6964,Australia,Victoria,2012,2012/02/02,2,2,5570, Little Desert ,3418
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.3,142.2,Australia,Victoria,2012,2012/02/16,2,16,5571, Cannum ,3393
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.9707,144.0864,Australia,Victoria,2012,2012/06/07,6,7,5572, Maldon ,3463
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.7,142.9,Australia,Victoria,2012,2012/01/02,1,2,5573, Marnoo ,3387
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.3316,142.2706,Australia,Victoria,2012,2012/02/16,2,16,5574, Wallup ,3401
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.8945,144.3036,Australia,Victoria,2012,2012/06/07,6,7,5575, Sedgwick ,3551
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.0872,144.2889,Australia,Victoria,2012,2012/06/01,6,1,5576, Chewton ,3451
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-36.561,143.7,Australia,Victoria,2012,2012/06/06,6,6,5577, Brenanah ,3517
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-34.89,141.73,Australia,Victoria,2012,2012/02/23,2,23,5578,Murray-Sunset,3490
Eucalyptus microcarpa,Grey Box,Eucalyptus microcarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus microcarpa,-37.0039,144.6196,Australia,Victoria,2012,2012/01/05,1,5,5579, Mia Mia ,3444
